vib_mean,vib_std,vib_rms,vib_peak,vib_p2p,vib_skew,vib_kurt,vib_crest,vib_clearance,vib_shape,vib_impulse,vib_power_0_1k,vib_power_1_5k,vib_power_5_10k,vib_power_10_20k,vib_power_20_32k,vib_spectral_centroid,vib_spectral_entropy,vib_spectral_rolloff_85,vib_dominant_freq,vib_band_ratio_5_10_0_1,env_bpfo_1x,env_bpfo_2x,env_bpfo_3x,env_bpfi_1x,env_bpfi_2x,env_bpfi_3x,env_bpfi_sb_plus,env_bpfi_sb_minus,env_bpfo_sb_plus,env_bpfo_sb_minus,env_rms,env_kurt,env_peak,i1_rms,i1_std,i1_peak,i1_power_50hz,i1_power_100hz,i1_power_150hz,i1_sideband_fr_1x,i1_sideband_fr_2x,i1_sideband_bpfo,i1_sideband_bpfi,i2_rms,i2_std,i2_peak,i2_power_50hz,i2_power_100hz,i2_power_150hz,i2_sideband_fr_1x,i2_sideband_fr_2x,i2_sideband_bpfo,i2_sideband_bpfi,vib_i1_coherence_mean_0_2k,label,source_file,window_id
-5.204170427930421e-18,0.3972642075243968,0.3972642075243968,4.176872965913387,7.504272455499091,0.331827502328714,11.71149518663085,10.514093358528598,23.529532553040337,1.6729798337773982,17.58986615927122,0.004881737512499009,0.025147634575816917,0.0390617093337197,0.04284835591720447,0.04646529043134775,13916.137762635546,7.298489692119869,25703.125,5843.75,8.001599681610498,30.369456251646078,93.63622945799816,63.21147819501898,63.97791022400628,21.098680244997826,28.791236723150814,101.61890707572921,0.0,0.0,361.6223651767336,0.2063463713977159,4.565119415727369,1.340201844652579,1.7746274935431257,1.7746274935431257,2.991560279089387,0.0,0.0,0.0,0.001969531769905451,0.0,0.0,0.0,1.7646288351435477,1.7646288351435477,2.875276231845299,0.0,0.0,0.0,0.001981246355985936,0.0,0.0,0.0,0.3306163632585238,0,HH,0
-6.071532165918825e-18,0.4007647950160626,0.4007647950160626,3.727483001861409,7.03430175273709,0.038151641933953664,10.20255122253214,9.300924253369141,20.521573218825818,1.651791311121262,15.36318586711216,0.0050291070427364686,0.027783069703138118,0.0389989709408856,0.04126711329194074,0.04797893214755036,13834.794706333203,7.307191228284035,25687.5,5843.75,7.754651193884826,52.47683886828875,86.26361128712023,37.08846953687629,64.74270918665509,34.53552774276591,16.131478100743834,37.237279178653566,0.0,0.0,347.097016328114,0.2055526105958806,4.776533106795386,1.608345930342574,1.7657586463110198,1.7657586463110198,2.771782403362737,0.0,0.0,0.0,0.0018986208957923031,0.0,0.0,0.0,1.776232127480593,1.776232127480593,2.8830489049400656,0.0,0.0,0.0,0.001888372972214546,0.0,0.0,0.0,0.3791333729087646,0,HH,1
-2.927345865710862e-18,0.4102344503796558,0.4102344503796558,3.729088229453636,7.03430175273709,-0.3573054349428659,10.81205143690699,9.090139128984687,20.474005383446386,1.673633636908617,15.21356261044797,0.004091411754354693,0.029666489334498766,0.0393523801312141,0.04205362848689591,0.04912981494983781,13890.953835683711,7.28766029089195,25812.5,5953.125,9.618288865624711,44.34544073190103,93.20644448613054,96.90001565354116,18.541639586870495,65.53220308170431,30.321973221322136,50.3175475843098,0.0,0.0,403.87143461295943,0.21227317624254619,4.666187912834812,1.602797420689865,1.754865602695708,1.754865602695708,2.9553899052502293,0.0,0.0,0.0,0.001984969756448613,0.0,0.0,0.0,1.7751851065648705,1.7751851065648705,2.8813090415988865,0.0,0.0,0.0,0.0019453289582955985,0.0,0.0,0.0,0.3136647948141505,0,HH,2
4.119968255444917e-18,0.39330217993873806,0.39330217993873806,2.9416803249421295,5.49926757432202,-0.29708092711393447,9.920131962590466,7.479440681972153,16.303599955374803,1.6369977728585432,12.243827738615998,0.002605381748653229,0.027681334557313253,0.036303187672036816,0.04153235967120541,0.04421684619900086,13828.486918882723,7.252368768269417,25484.375,5953.125,13.933922611098621,19.57139900884544,50.8077908141483,76.51664955996698,47.342955261124565,20.648649400135184,54.62741758684219,41.72229037739665,0.0,0.0,335.90098782775607,0.19871485139528391,4.044370579009853,1.2326180170128331,1.7591406852739524,1.7591406852739524,2.8864113401856653,0.0,0.0,0.0,0.001940448420259742,0.0,0.0,0.0,1.7634750632957554,1.7634750632957554,2.870697329340212,0.0,0.0,0.0,0.00191879511040634,0.0,0.0,0.0,0.2940159551905126,0,HH,3
-3.144186300207963e-18,0.3943312530662681,0.3943312530662681,2.5561589730789707,4.96215820032202,0.06759218368965743,8.28095430458876,6.4822632068917025,13.761517393949562,1.606393504485444,10.413065509915816,0.003945619208615174,0.02764725204415157,0.03789846353775715,0.03851691633542409,0.04331610976813692,13736.795255991676,7.271626575675828,26328.125,7750.0,9.605200482956256,95.47214614069453,80.81503928167695,76.81540357593303,80.690682794254,34.0665191831523,25.78612806598333,34.53490539970678,0.0,0.0,232.44877382240628,0.19753408666154532,4.087742115323439,1.2782759288502565,1.7723668105752106,1.7723668105752106,2.7787160442306367,0.0,0.0,0.0,0.0019163990918827942,0.0,0.0,0.0,1.7556916852270403,1.7556916852270403,2.789963903758584,0.0,0.0,0.0,0.0019168507964029322,0.0,0.0,0.0,0.2801375254999713,0,HH,4
1.0842021724855044e-19,0.40939773458359147,0.40939773458359147,3.8421325360161243,6.875610346535449,0.17029542976435708,11.32293933097346,9.384840734216695,21.456260951393087,1.6907411727947825,15.867336629461784,0.005103314536577306,0.03129963157994641,0.04268662938309348,0.04100971263370888,0.0505435494327882,13953.193753436435,7.267297171549592,27109.375,6015.625,8.364491169176116,36.996488768554144,43.641242137331496,103.27648738502435,119.23144179385187,72.71569385081311,67.89942875339493,62.210140581893995,0.0,0.0,393.75096678075425,0.21694379048019327,5.120185056222375,1.2965514759736325,1.7758961565402083,1.7758961565402083,2.9077761859565694,0.0,0.0,0.0,0.0019381354978736556,0.0,0.0,0.0,1.7644497342339662,1.7644497342339662,2.8549699504188584,0.0,0.0,0.0,0.001973024681250225,0.0,0.0,0.0,0.3257864684108429,0,HH,5
4.7704895589362195e-18,0.4076509454962018,0.4076509454962018,3.8435254220574238,6.875610346535449,0.32534289184429926,11.463569351916794,9.4284717465306,21.266980647543058,1.6793798912838525,15.833985856661432,0.004315411209323062,0.033692280218639764,0.04214393332185214,0.04070439546808244,0.04977021628309074,13747.045549849492,7.25252879385066,26750.0,6015.625,9.765913667980932,33.24976201629422,57.07232777776882,24.422861114696545,82.55679974391484,71.49082093221573,73.97266288997587,40.95036474678512,0.0,0.0,424.23278838848915,0.2113382744893894,4.427782147217247,1.2920214971615853,1.7658983407381201,1.7658983407381201,2.8919463135492984,0.0,0.0,0.0,0.001881640880246561,0.0,0.0,0.0,1.777033278163828,1.777033278163828,2.748604628824368,0.0,0.0,0.0,0.0019063658958973586,0.0,0.0,0.0,0.29614022487652897,0,HH,6
-4.445228907190568e-18,0.4034286077283643,0.4034286077283643,3.1651534117777915,5.70373534764864,0.11143061411195856,9.4024203037212,7.8456345215581385,17.28883411220769,1.6493571662076079,12.940253521577713,0.005075746455727785,0.0325230983461578,0.03907113667068613,0.041586734342031445,0.04733759113896463,13701.965233553768,7.28326258756287,26359.375,5828.125,7.697613937925964,29.583199906104504,97.29280577605759,10.417603102656315,72.11663581610883,34.905050346981106,25.712923209145124,32.05553431054589,0.0,0.0,312.3399086962811,0.20015958036026008,2.700514071972256,1.0412673248622788,1.7553437659945959,1.7553437659945959,2.829923586426354,0.0,0.0,0.0,0.0019708078673292143,0.0,0.0,0.0,1.774055905293282,1.774055905293282,2.7520725006048603,0.0,0.0,0.0,0.001969502162239232,0.0,0.0,0.0,0.3112879264186186,0,HH,7
-4.336808689942018e-18,0.40176654337162726,0.40176654337162726,3.6125078773427544,6.89697265155969,0.17270817919691453,11.28669457457602,8.991559742696758,20.689771594917143,1.7015399562098603,15.299498170846585,0.0052720226875946664,0.027091326245016544,0.03483001202308697,0.04487467292705216,0.04829129868532986,14284.603757982808,7.326535803678618,26406.25,5828.125,6.606574758951086,93.6333960407259,64.73574777043041,9.822292125095142,21.56200075057298,30.594014048432577,40.21817122791651,35.54571324469254,0.0,0.0,378.3539934341386,0.20713759434937468,3.9489468367314497,1.1211704469706287,1.7601039581026159,1.7601039581026159,2.9496649952596163,0.0,0.0,0.0,0.0019294220697766082,0.0,0.0,0.0,1.7611421278559412,1.7611421278559412,2.960460001878962,0.0,0.0,0.0,0.0019293100933810998,0.0,0.0,0.0,0.3177857255043346,0,HH,8
-2.168404344971009e-19,0.40840452293777646,0.40840452293777646,3.6104865348313817,6.89697265155969,0.19982090403969807,9.863623333550825,8.840466576765769,19.471960580920197,1.6498799609174093,14.58570865016597,0.0035086431426995064,0.02922462519098188,0.037045987607760046,0.0420721592943998,0.04363706347047476,13683.267047122637,7.253491407511463,25562.5,3296.875,10.558494007657567,34.022074976243395,41.94438657766795,26.807573492933244,41.34615784450491,68.36596869906793,19.24849021336992,61.06377476997351,0.0,0.0,376.13716086042723,0.21301678517604983,3.6189281579166064,1.2567058532307525,1.7730559848190903,1.7730559848190903,2.996286825059008,0.0,0.0,0.0,0.0018960151565630098,0.0,0.0,0.0,1.7557366147891413,1.7557366147891413,2.8926026409703467,0.0,0.0,0.0,0.0019151085828567017,0.0,0.0,0.0,0.24433090200000218,0,HH,9
