phase_current_1,phase_current_2,vibration
2.05739105088644,0.458728637392155,-0.289916992
2.01193145618992,0.427733459189982,0.0793457030725632
1.86453216429514,0.332681579369986,-0.085449219
1.93272155633992,0.438065185257373,-0.061035156
1.95958404411514,0.489035033856501,0.0885009765040128
2.02570709094644,0.608194274500409,0.473022460624896
1.80736328005558,0.428422240927808,0.119018554608845
1.88863952511905,0.551025390260847,0.158691406145126
1.92101226679688,0.573066405871280,0.0854492186935296
1.88588439816775,0.559979552852585,-0.479125976
1.76879150273732,0.515897521631718,0.0671386718306304
1.79427642703688,0.571000060657802,0.100708007745946
1.86315460081949,0.650898742245625,-0.042724609
1.85351165648992,0.725975951668665,-0.112915039
1.69922454721689,0.609571837976062,-0.085449219
1.76397003057254,0.706001281271710,-0.085449219
1.80667449831775,0.728731078619970,0.00610351562096640
1.80047546267732,0.824471740177792,0.112915038987878
1.63310150038558,0.693603209990841,-0.024414062
1.65307617078254,0.761792602035620,0.0518798827782144
1.71851043587602,0.826538085391270,-0.189208984
1.70680114633297,0.914702147833005,0.0274658202943488
1.52909545797385,0.794165343713445,-0.009155273
1.59728485001863,0.917457274784310,0.173950195197542
1.61794830215341,0.936743163443439,0.0518798827782144
1.62414733779385,1.00975402765300,0.201416015491891
1.44299774074559,0.888528441795615,0.0366210937257984
1.46366119288037,0.952585143413439,0.170898437387059
1.56215698138950,1.00286621027474,0.0701904296411136
1.55182525532211,1.10824981616213,0.225830077975757
1.38238494781690,0.980825194664307,0.0701904296411136
1.43679870510516,1.09860687183256,0.0640869140201472
1.48845733544211,1.11858154222952,-0.131225586
1.43679870510516,1.19503631512821,-0.442504883
1.29215454016169,1.08276489186256,-0.256347656
1.35896636873081,1.17575042646908,-0.003051758
1.38307372955473,1.18608215253647,-0.173950195
1.33899169833386,1.26598083412430,-0.076293945
1.19434753339039,1.15439819259647,-0.067138672
1.25771545327038,1.25427154458125,0.231933593596723
1.29766479406429,1.25289398110560,0.134277343661261
1.26873596107560,1.35276733309038,0.317382812290253
1.10893859789995,1.22121002116560,0.170898437387059
